timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1621292548440,264,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-22,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,261,0,83
1621292549435,267,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-23,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,263,0,87
1621292550587,220,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-24,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,216,0,82
1621292551569,253,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-25,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,248,0,86
1621292552569,251,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-26,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,244,0,86
1621292553566,252,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-27,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,245,0,85
1621292554574,320,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-28,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,315,0,89
1621292555570,240,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-29,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,236,0,84
1621292556566,251,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-30,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,247,0,100
1621292557565,288,api/rdt/events?page=1&per_page=50&sort_order=desc&status=published,200,OK,Thread Group 1-31,text,true,,29892,2528,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,283,0,76
