timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624973290595,250,Kegiatan,200,OK,Thread Group 1-14,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,244,0,78
1624973291460,135,Login,200,OK,Thread Group 1-15,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,134,0,50
1624973291597,269,Kegiatan,200,OK,Thread Group 1-15,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,263,0,83
1624973292461,517,Login,200,OK,Thread Group 1-16,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,509,0,417
1624973292979,284,Kegiatan,200,OK,Thread Group 1-16,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,275,0,161
1624973293460,129,Login,200,OK,Thread Group 1-17,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,128,0,45
1624973293591,251,Kegiatan,200,OK,Thread Group 1-17,text,true,,29472,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,247,0,75
1624973294467,127,Login,200,OK,Thread Group 1-18,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,127,0,44
1624973294595,260,Kegiatan,200,OK,Thread Group 1-18,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,256,0,81
1624973295460,143,Login,200,OK,Thread Group 1-19,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,142,0,53
1624973295604,289,Kegiatan,200,OK,Thread Group 1-19,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,288,0,74
1624973296460,132,Login,200,OK,Thread Group 1-20,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,131,0,48
1624973296594,282,Kegiatan,200,OK,Thread Group 1-20,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,277,0,76
1624973297462,128,Login,200,OK,Thread Group 1-21,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,128,0,45
1624973297592,266,Kegiatan,200,OK,Thread Group 1-21,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,254,0,79
1624973298460,132,Login,200,OK,Thread Group 1-22,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,132,0,43
1624973298594,259,Kegiatan,200,OK,Thread Group 1-22,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,253,0,102
1624973299506,126,Login,200,OK,Thread Group 1-23,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,125,0,41
1624973299633,301,Kegiatan,200,OK,Thread Group 1-23,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,297,0,79
1624973300490,124,Login,200,OK,Thread Group 1-24,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,124,0,42
1624973300616,253,Kegiatan,200,OK,Thread Group 1-24,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,246,0,80
1624973301489,121,Login,200,OK,Thread Group 1-25,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,120,0,41
1624973301611,251,Kegiatan,200,OK,Thread Group 1-25,text,true,,29457,2425,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/events?per_page=50&page=1&sort_order=desc&status=published,241,0,75
1624973302491,136,Login,200,OK,Thread Group 1-26,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,133,0,47
