timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1624282343909,382,CalonPeserta,200,OK,Thread Group 1-13,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,348,0,88
1624282344727,146,Login,200,OK,Thread Group 1-14,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,145,0,48
1624282344875,395,CalonPeserta,200,OK,Thread Group 1-14,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,359,0,74
1624282345723,142,Login,200,OK,Thread Group 1-15,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,141,0,56
1624282345867,418,CalonPeserta,200,OK,Thread Group 1-15,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,383,0,102
1624282346722,125,Login,200,OK,Thread Group 1-16,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,124,0,41
1624282346848,342,CalonPeserta,200,OK,Thread Group 1-16,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,308,0,84
1624282347739,132,Login,200,OK,Thread Group 1-17,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,131,0,45
1624282347873,513,CalonPeserta,200,OK,Thread Group 1-17,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,462,0,77
1624282348723,141,Login,200,OK,Thread Group 1-18,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,140,0,55
1624282348866,331,CalonPeserta,200,OK,Thread Group 1-18,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,288,0,72
1624282349736,145,Login,200,OK,Thread Group 1-19,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,145,0,49
1624282349883,301,CalonPeserta,200,OK,Thread Group 1-19,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,270,0,70
1624282350735,127,Login,200,OK,Thread Group 1-20,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,126,0,44
1624282350864,406,CalonPeserta,200,OK,Thread Group 1-20,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,375,0,70
1624282351734,134,Login,200,OK,Thread Group 1-21,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,134,0,41
1624282351870,441,CalonPeserta,200,OK,Thread Group 1-21,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,404,0,74
1624282352734,133,Login,200,OK,Thread Group 1-22,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,133,0,47
1624282352869,408,CalonPeserta,200,OK,Thread Group 1-22,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,376,0,71
1624282353732,128,Login,200,OK,Thread Group 1-23,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,127,0,44
1624282353861,326,CalonPeserta,200,OK,Thread Group 1-23,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,293,0,75
1624282354732,179,Login,200,OK,Thread Group 1-24,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,155,0,42
1624282354912,411,CalonPeserta,200,OK,Thread Group 1-24,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,361,0,99
1624282355739,147,Login,200,OK,Thread Group 1-25,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,146,0,59
1624282355888,508,CalonPeserta,200,OK,Thread Group 1-25,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,464,0,78
1624282356731,186,Login,200,OK,Thread Group 1-26,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,186,0,44
1624282356919,389,CalonPeserta,200,OK,Thread Group 1-26,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,356,0,76
1624282357728,221,Login,200,OK,Thread Group 1-27,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,220,0,122
1624282357951,525,CalonPeserta,200,OK,Thread Group 1-27,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,490,0,76
1624282358734,151,Login,200,OK,Thread Group 1-28,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,149,0,49
1624282358887,483,CalonPeserta,200,OK,Thread Group 1-28,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,450,0,74
1624282359727,144,Login,200,OK,Thread Group 1-29,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,144,0,60
1624282359873,410,CalonPeserta,200,OK,Thread Group 1-29,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,378,0,75
1624282360725,139,Login,200,OK,Thread Group 1-30,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,138,0,41
1624282360866,319,CalonPeserta,200,OK,Thread Group 1-30,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,284,0,71
1624282361728,145,Login,200,OK,Thread Group 1-31,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,144,0,43
1624282361875,320,CalonPeserta,200,OK,Thread Group 1-31,text,true,,75091,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,277,0,73
1624282362723,134,Login,200,OK,Thread Group 1-32,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,134,0,46
1624282362859,527,CalonPeserta,200,OK,Thread Group 1-32,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,494,0,86
1624282363723,132,Login,200,OK,Thread Group 1-33,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,132,0,48
1624282363857,329,CalonPeserta,200,OK,Thread Group 1-33,text,true,,75083,2447,1,1,https://api.tesmasif.pikobar.jabarprov.go.id/api/rdt/applicants?per_page=50&page=1&sort_by=registration_at&sort_order=desc&status=new,296,0,78
1624282364721,128,Login,200,OK,Thread Group 1-34,text,true,,3375,651,1,1,https://sso.digitalservice.jabarprov.go.id/auth/realms/jabarprov/protocol/openid-connect/token,127,0,44
